CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,9,1,5,240,0,37,85,0.435,14,41,0.341,23,29,0.793,6,30,45,16,24,10,8,3,111,45.0,111.0,1,0.5145631067961165,5.0,2022-23,2023-02-02,0022200782
Denver,Nuggets,1610612743,1,0,1,0,0,0,0,7,1,5,240,0,43,87,0.494,16,36,0.444,20,24,0.833,10,34,51,33,21,7,18,3,122,51.0,122.0,0,0.59375,9.0,2022-23,2023-01-31,0022200768
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,6,1,5,240,0,53,96,0.552,17,43,0.395,12,20,0.6,12,45,63,27,18,7,12,4,135,63.0,135.0,0,0.6504065040650406,25.0,2022-23,2023-01-29,0022200755
OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,2,10,1,5,240,0,40,88,0.455,11,36,0.306,22,29,0.759,13,40,63,18,17,5,18,8,113,63.0,113.0,0,0.5225225225225225,10.0,2022-23,2023-01-28,0022200747
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,10,1,5,240,0,40,82,0.488,11,29,0.379,20,28,0.714,4,32,46,23,18,8,9,5,111,46.0,111.0,1,0.5727272727272728,9.0,2022-23,2023-01-25,0022200724
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,0,5,1,5,240,0,39,80,0.488,11,33,0.333,10,13,0.769,7,27,39,27,20,8,12,5,99,39.0,99.0,0,0.5892857142857143,1.0,2022-23,2023-01-24,0022200716
Miami,Heat,1610612748,1,0,1,0,0,0,1,5,1,5,240,0,35,80,0.438,8,34,0.235,22,27,0.815,12,30,47,17,14,16,22,1,100,47.0,100.0,0,0.48598130841121495,4.0,2022-23,2023-01-22,0022200699
Orlando,Magic,1610612753,1,0,1,0,0,0,1,5,1,5,240,0,39,75,0.52,15,30,0.5,30,34,0.882,5,37,47,28,18,2,15,5,123,47.0,123.0,0,0.5929203539823009,13.0,2022-23,2023-01-20,0022200683
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,2,11,1,5,240,0,50,94,0.532,12,35,0.343,12,16,0.75,10,33,54,37,17,11,11,2,124,54.0,124.0,0,0.6590909090909091,26.0,2022-23,2023-01-18,0022200673
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,1,12,1,5,240,0,42,86,0.488,11,31,0.355,21,30,0.7,8,40,60,29,21,7,17,3,116,60.0,116.0,0,0.5725806451612904,6.0,2022-23,2023-01-13,0022200632
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,1,9,1,5,240,0,49,93,0.527,10,26,0.385,24,31,0.774,12,32,53,24,21,9,10,5,132,53.0,132.0,0,0.6347826086956522,20.0,2022-23,2023-01-09,0022200605
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,7,1,5,240,0,42,74,0.568,13,29,0.448,30,38,0.789,5,34,46,23,24,5,17,7,127,46.0,127.0,0,0.5963302752293578,10.0,2022-23,2023-01-07,0022200593
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,4,1,5,240,0,37,85,0.435,15,33,0.455,19,20,0.95,10,33,47,26,23,8,13,12,108,47.0,108.0,0,0.5526315789473685,6.0,2022-23,2023-01-06,0022200586
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,1,6,1,5,240,0,41,89,0.461,14,38,0.368,23,26,0.885,15,36,57,25,19,6,15,6,119,57.0,119.0,0,0.5789473684210527,11.0,2022-23,2023-01-04,0022200572
Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,6,1,5,240,0,41,86,0.477,15,35,0.429,23,28,0.821,7,28,41,26,22,9,10,6,120,41.0,120.0,0,0.5826086956521739,9.0,2022-23,2023-01-02,0022200554
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,2,5,1,5,240,0,47,92,0.511,5,29,0.172,17,22,0.773,13,39,57,26,27,14,19,11,116,57.0,116.0,0,0.5887096774193549,15.0,2022-23,2022-12-31,0022200543
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,2,10,1,5,240,0,43,80,0.538,15,31,0.484,26,36,0.722,7,29,46,19,20,14,14,3,127,46.0,127.0,0,0.5849056603773585,11.0,2022-23,2022-12-30,0022200534
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,2,15,1,5,240,0,39,81,0.481,11,23,0.478,30,43,0.698,9,34,58,22,24,6,15,4,119,58.0,119.0,0,0.5596330275229358,1.0,2022-23,2022-12-28,0022200520
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,2,12,1,5,240,0,41,90,0.456,12,40,0.3,19,24,0.792,16,38,66,30,19,10,16,6,113,66.0,113.0,0,0.5916666666666667,20.0,2022-23,2022-12-26,0022200502
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,13,1,5,265,0,41,94,0.436,13,37,0.351,33,40,0.825,13,42,68,30,21,10,21,4,128,68.0,128.0,0,0.5378787878787878,3.0,2022-23,2022-12-23,0022200488
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,5,1,5,240,0,44,91,0.484,13,34,0.382,25,27,0.926,16,30,51,25,24,10,17,6,126,51.0,126.0,0,0.5897435897435898,9.0,2022-23,2022-12-22,0022200477
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,8,1,5,240,0,45,81,0.556,13,40,0.325,25,31,0.806,8,36,52,26,21,8,18,6,128,52.0,128.0,0,0.6068376068376068,9.0,2022-23,2022-12-19,0022200457
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,11,1,5,240,0,39,83,0.47,15,41,0.366,25,35,0.714,10,25,46,23,13,6,8,3,118,46.0,118.0,0,0.5961538461538461,4.0,2022-23,2022-12-17,0022200444
Utah,Jazz,1610612762,1,0,1,0,0,0,0,16,1,5,265,0,42,92,0.457,18,47,0.383,30,37,0.811,11,33,60,24,25,8,16,6,132,60.0,132.0,0,0.5454545454545454,3.0,2022-23,2022-12-15,0022200426
Utah,Jazz,1610612762,1,0,1,0,0,0,3,8,1,5,240,0,49,103,0.476,15,47,0.319,8,12,0.667,19,40,67,31,23,4,22,10,121,67.0,121.0,0,0.583941605839416,21.0,2022-23,2022-12-13,0022200412
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,2,7,1,5,265,0,50,86,0.581,8,25,0.32,21,28,0.75,7,36,50,31,26,10,17,3,129,50.0,129.0,0,0.6377952755905512,5.0,2022-23,2022-12-11,0022200395
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,8,1,5,240,0,46,90,0.511,8,27,0.296,28,35,0.8,13,31,52,27,15,10,11,1,128,52.0,128.0,0,0.6347826086956522,11.0,2022-23,2022-12-09,0022200384
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,1,10,1,5,240,0,39,85,0.459,8,27,0.296,18,23,0.783,10,40,60,21,21,8,19,9,104,60.0,104.0,0,0.5217391304347826,6.0,2022-23,2022-12-07,0022200371
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,1,5,1,5,240,0,41,81,0.506,11,26,0.423,28,36,0.778,6,30,41,29,22,10,11,5,121,41.0,121.0,0,0.6086956521739131,15.0,2022-23,2022-12-04,0022200344
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,3,1,5,240,0,40,92,0.435,12,42,0.286,25,26,0.962,10,43,56,25,18,9,9,5,117,56.0,117.0,0,0.5603448275862069,18.0,2022-23,2022-12-02,0022200333
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,1,1,5,240,0,45,86,0.523,14,33,0.424,22,26,0.846,12,40,53,28,16,10,20,4,126,53.0,126.0,0,0.5983606557377049,18.0,2022-23,2022-11-30,0022200318
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,6,1,5,240,0,39,87,0.448,9,32,0.281,18,20,0.9,14,35,55,21,18,12,22,8,105,55.0,105.0,0,0.5172413793103449,4.0,2022-23,2022-11-28,0022200304
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,0,8,1,5,240,0,47,91,0.516,18,38,0.474,20,27,0.741,13,33,54,26,20,4,14,4,132,54.0,132.0,0,0.6186440677966102,21.0,2022-23,2022-11-25,0022200279
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,9,1,5,240,0,47,82,0.573,14,33,0.424,21,30,0.7,8,34,51,33,22,8,21,5,129,51.0,129.0,0,0.625,19.0,2022-23,2022-11-23,0022200269
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,4,1,5,240,0,49,91,0.538,15,42,0.357,15,21,0.714,11,39,54,30,16,15,14,5,128,54.0,128.0,0,0.6370967741935484,45.0,2022-23,2022-11-21,0022200253
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,2,5,1,5,240,0,43,85,0.506,17,33,0.515,21,24,0.875,12,34,51,30,18,4,15,6,124,51.0,124.0,0,0.6186440677966102,14.0,2022-23,2022-11-16,0022200217
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,8,1,5,240,0,43,91,0.473,18,38,0.474,9,12,0.75,7,36,51,31,20,2,10,8,113,51.0,113.0,0,0.592,11.0,2022-23,2022-11-15,0022200206
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,8,1,5,240,0,42,86,0.488,8,29,0.276,27,31,0.871,12,24,44,28,23,13,12,1,119,44.0,119.0,0,0.6140350877192983,13.0,2022-23,2022-11-12,0022200191
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,1,7,1,5,240,0,37,85,0.435,12,34,0.353,20,26,0.769,11,35,53,25,14,8,9,2,106,53.0,106.0,0,0.5740740740740741,11.0,2022-23,2022-11-10,0022200175
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,7,1,5,240,0,42,84,0.5,3,19,0.158,28,36,0.778,13,37,57,20,18,8,16,5,115,57.0,115.0,0,0.5794392523364486,4.0,2022-23,2022-11-09,0022200166
Indiana,Pacers,1610612754,1,0,1,0,0,0,0,4,1,5,240,0,43,86,0.5,22,48,0.458,21,23,0.913,10,35,49,33,19,6,17,8,129,49.0,129.0,0,0.6031746031746031,7.0,2022-23,2022-11-07,0022200147
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,1,14,1,5,240,0,41,81,0.506,12,29,0.414,20,29,0.69,9,28,51,24,21,10,16,2,114,51.0,114.0,0,0.5803571428571429,9.0,2022-23,2022-11-04,0022200128
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,4,1,5,265,0,45,98,0.459,10,36,0.278,20,23,0.87,11,45,60,30,17,6,18,8,120,60.0,120.0,0,0.5555555555555556,3.0,2022-23,2022-11-02,0022200117
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,3,9,1,5,240,0,46,93,0.495,15,36,0.417,5,8,0.625,12,38,59,32,15,9,13,1,112,59.0,112.0,0,0.6190476190476191,21.0,2022-23,2022-10-30,0022200088
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,7,1,5,240,0,48,92,0.522,10,33,0.303,18,20,0.9,14,33,54,33,18,7,12,7,124,54.0,124.0,0,0.6585365853658537,13.0,2022-23,2022-10-28,0022200079
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,0,12,1,5,240,0,44,76,0.579,12,27,0.444,13,18,0.722,4,22,38,25,21,7,14,3,113,38.0,113.0,0,0.6216216216216216,2.0,2022-23,2022-10-25,0022200053
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,13,1,5,265,0,43,98,0.439,13,38,0.342,23,28,0.821,15,29,57,29,20,13,17,6,122,57.0,122.0,0,0.5581395348837209,1.0,2022-23,2022-10-23,0022200040
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,1,10,1,5,240,0,42,89,0.472,8,22,0.364,32,37,0.865,15,38,63,23,14,9,16,7,124,63.0,124.0,0,0.5752212389380531,12.0,2022-23,2022-10-21,0022200017
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,1,7,1,5,240,0,50,102,0.49,12,26,0.462,18,25,0.72,21,40,68,31,21,9,13,4,130,68.0,130.0,0,0.648,22.0,2022-23,2022-10-19,0022200006
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,4,1,5,240,0,40,95,0.421,6,30,0.2,17,22,0.773,11,37,52,21,16,15,4,7,103,52.0,103.0,0,0.5596330275229358,22.0,2022-23,2023-04-09,0022201223
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,5,1,5,240,0,46,88,0.523,11,31,0.355,12,18,0.667,8,42,55,24,15,6,12,4,115,55.0,115.0,0,0.603448275862069,3.0,2022-23,2023-04-07,0022201210
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,5,1,5,240,0,39,92,0.424,18,46,0.391,9,11,0.818,13,40,58,26,13,7,13,3,105,58.0,105.0,0,0.5508474576271186,13.0,2022-23,2023-04-05,0022201193
Chicago,Bulls,1610612741,1,0,1,0,0,0,2,5,1,5,240,0,50,94,0.532,9,31,0.29,19,22,0.864,4,32,41,29,13,9,3,6,128,41.0,128.0,0,0.6475409836065574,21.0,2022-23,2023-04-02,0022201165
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,5,1,5,240,0,45,88,0.511,13,31,0.419,18,22,0.818,9,33,47,25,13,12,7,4,121,47.0,121.0,0,0.6306306306306306,30.0,2022-23,2023-03-31,0022201148
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,1,11,1,5,240,0,45,86,0.523,7,20,0.35,24,30,0.8,13,32,56,22,14,10,16,3,121,56.0,121.0,0,0.6036036036036037,11.0,2022-23,2023-03-29,0022201140
LA,Clippers,1610612746,1,0,1,0,0,0,3,7,1,5,240,0,48,81,0.593,20,40,0.5,8,16,0.5,6,31,44,41,17,10,18,4,124,44.0,124.0,0,0.664179104477612,12.0,2022-23,2023-03-27,0022201129
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,4,1,5,240,0,47,87,0.54,14,31,0.452,10,13,0.769,8,34,46,32,23,8,9,2,118,46.0,118.0,0,0.6583333333333333,10.0,2022-23,2023-03-26,0022201114
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,5,1,5,240,0,48,84,0.571,17,28,0.607,11,14,0.786,11,36,52,33,19,6,17,8,124,52.0,124.0,0,0.6585365853658537,28.0,2022-23,2023-03-24,0022201104
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,3,7,1,5,240,0,39,82,0.476,16,37,0.432,22,26,0.846,11,33,51,30,22,9,18,4,116,51.0,116.0,0,0.5798319327731093,25.0,2022-23,2023-03-22,0022201087
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,11,1,5,290,0,39,94,0.415,7,33,0.212,24,29,0.828,4,38,53,20,18,12,11,7,109,53.0,109.0,1,0.48760330578512395,4.0,2022-23,2023-03-20,0022201072
Chicago,Bulls,1610612741,1,0,1,0,0,0,4,6,1,5,240,0,45,80,0.563,17,34,0.5,6,6,1.0,5,27,38,34,18,8,14,5,113,38.0,113.0,0,0.6422764227642277,14.0,2022-23,2023-03-18,0022201060
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,7,1,5,290,0,51,94,0.543,11,24,0.458,26,30,0.867,6,41,54,23,21,9,12,6,139,54.0,139.0,1,0.6016260162601627,8.0,2022-23,2023-03-17,0022201050
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,1,6,1,5,240,0,38,78,0.487,18,42,0.429,23,29,0.793,5,40,51,26,19,6,20,3,117,51.0,117.0,0,0.5378151260504201,3.0,2022-23,2023-03-15,0022201037
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,9,1,5,240,0,44,86,0.512,15,32,0.469,16,22,0.727,13,31,53,25,17,7,14,9,119,53.0,119.0,0,0.6160714285714286,8.0,2022-23,2023-03-11,0022201009
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,3,1,5,240,0,46,89,0.517,8,24,0.333,17,18,0.944,9,41,53,26,16,9,9,2,117,53.0,117.0,0,0.6260869565217392,21.0,2022-23,2023-03-08,0022200989
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,0,5,1,5,240,0,48,94,0.511,16,44,0.364,13,16,0.813,13,22,40,27,18,5,9,6,125,40.0,125.0,0,0.6410256410256411,3.0,2022-23,2023-03-05,0022200963
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,2,11,1,5,240,0,42,84,0.5,20,47,0.426,21,25,0.84,13,28,52,29,20,6,11,7,125,52.0,125.0,0,0.6396396396396397,21.0,2022-23,2023-03-03,0022200950
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,9,1,5,240,0,41,85,0.482,12,27,0.444,23,31,0.742,10,30,49,27,22,9,15,4,117,49.0,117.0,0,0.5811965811965812,2.0,2022-23,2023-03-01,0022200934
Toronto,Raptors,1610612761,1,0,1,0,0,0,1,8,1,5,240,0,38,94,0.404,15,42,0.357,13,19,0.684,19,28,55,26,17,11,12,6,104,55.0,104.0,0,0.5663716814159292,6.0,2022-23,2023-02-28,0022200925
Chicago,Bulls,1610612741,1,0,1,0,0,0,3,6,1,5,240,0,40,79,0.506,8,30,0.267,14,17,0.824,8,31,45,21,19,7,11,3,102,45.0,102.0,0,0.5922330097087378,20.0,2022-23,2023-02-26,0022200912
Chicago,Bulls,1610612741,1,0,1,0,0,0,2,4,1,5,240,0,50,88,0.568,12,26,0.462,19,28,0.679,12,45,61,25,15,6,11,4,131,61.0,131.0,0,0.6696428571428571,44.0,2022-23,2023-02-24,0022200900
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,5,1,5,240,0,40,88,0.455,18,47,0.383,14,18,0.778,9,43,57,24,16,4,9,7,112,57.0,112.0,0,0.5714285714285714,12.0,2022-23,2023-02-16,0022200883
Indiana,Pacers,1610612754,1,0,1,0,0,0,2,7,1,5,240,0,39,82,0.476,18,43,0.419,21,22,0.955,6,35,48,27,19,6,19,5,117,48.0,117.0,0,0.5409836065573771,4.0,2022-23,2023-02-15,0022200874
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,6,1,5,240,0,38,81,0.469,8,27,0.296,16,19,0.842,7,35,48,24,19,8,18,6,100,48.0,100.0,0,0.5344827586206896,9.0,2022-23,2023-02-13,0022200863
Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,6,1,5,240,0,39,91,0.429,17,44,0.386,21,25,0.84,11,38,55,26,20,8,11,1,116,55.0,116.0,0,0.5555555555555556,11.0,2022-23,2023-02-09,0022200833
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,9,1,5,240,0,39,81,0.481,11,33,0.333,15,21,0.714,5,34,48,22,21,10,14,7,104,48.0,104.0,0,0.5446428571428571,15.0,2022-23,2023-02-07,0022200819
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,2,1,5,240,0,50,89,0.562,6,22,0.273,22,25,0.88,7,42,51,27,12,10,14,6,128,51.0,128.0,0,0.6260162601626016,24.0,2022-23,2023-02-06,0022200811
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,5,1,5,240,0,48,80,0.6,12,26,0.462,21,25,0.84,6,35,46,32,19,6,12,3,129,46.0,129.0,0,0.6779661016949152,8.0,2022-23,2023-02-04,0022200796
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,6,1,5,240,0,41,79,0.519,11,28,0.393,21,26,0.808,8,32,46,24,18,9,14,3,114,46.0,114.0,0,0.5963302752293578,16.0,2022-23,2023-02-02,0022200781
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,2,1,5,240,0,37,93,0.398,12,44,0.273,22,26,0.846,11,33,46,24,16,15,8,6,108,46.0,108.0,0,0.5350877192982456,5.0,2022-23,2023-01-31,0022200766
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,3,1,5,240,0,48,81,0.593,16,35,0.457,16,19,0.842,4,34,41,30,22,5,12,6,128,41.0,128.0,0,0.6554621848739496,19.0,2022-23,2023-01-28,0022200744
Charlotte,Hornets,1610612766,1,0,1,0,0,0,2,6,1,5,240,0,39,84,0.464,7,32,0.219,26,31,0.839,6,46,58,24,19,8,16,5,111,58.0,111.0,0,0.5338983050847458,15.0,2022-23,2023-01-26,0022200732
Indiana,Pacers,1610612754,1,0,1,0,0,0,2,13,1,5,240,0,42,99,0.424,10,37,0.27,22,28,0.786,14,31,58,24,21,9,8,10,116,58.0,116.0,0,0.5641025641025641,6.0,2022-23,2023-01-24,0022200713
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,0,1,5,240,0,50,92,0.543,7,23,0.304,19,21,0.905,11,37,48,23,17,11,14,8,126,48.0,126.0,0,0.6186440677966102,18.0,2022-23,2023-01-19,0022200678
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,11,1,5,240,0,48,95,0.505,15,39,0.385,21,24,0.875,7,31,49,29,18,12,10,1,132,49.0,132.0,0,0.6062992125984252,14.0,2022-23,2023-01-15,0022200650
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,5,1,5,240,0,47,92,0.511,11,33,0.333,19,22,0.864,12,34,51,22,19,12,11,6,124,51.0,124.0,0,0.6106194690265486,14.0,2022-23,2023-01-13,0022200636
Washington,Wizards,1610612764,1,0,1,0,0,0,1,3,1,5,240,0,38,82,0.463,7,23,0.304,17,21,0.81,12,40,55,21,18,5,18,3,100,55.0,100.0,0,0.5412844036697247,3.0,2022-23,2023-01-11,0022200619
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,4,1,5,240,0,44,83,0.53,13,28,0.464,25,32,0.781,7,37,48,22,22,4,10,4,126,48.0,126.0,0,0.6111111111111112,8.0,2022-23,2023-01-07,0022200592
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,7,1,5,240,0,48,84,0.571,20,34,0.588,10,17,0.588,8,37,52,33,14,3,12,4,126,52.0,126.0,0,0.6694214876033058,14.0,2022-23,2023-01-06,0022200581
Chicago,Bulls,1610612741,1,0,1,0,0,0,2,8,1,5,240,0,43,81,0.531,8,20,0.4,27,29,0.931,6,40,54,21,16,7,17,7,121,54.0,121.0,0,0.5663716814159292,9.0,2022-23,2023-01-04,0022200570
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,8,1,5,240,0,53,92,0.576,12,27,0.444,14,15,0.933,12,26,46,21,20,10,14,4,132,46.0,132.0,0,0.6434782608695652,14.0,2022-23,2022-12-30,0022200532
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,11,1,5,265,0,42,92,0.457,9,23,0.391,26,30,0.867,7,45,63,21,23,5,14,10,119,63.0,119.0,0,0.525,6.0,2022-23,2022-12-28,0022200519
OPPONENTS, Rockets,1610612745,1,0,0,0,1,0,1,11,1,5,240,0,50,90,0.556,17,44,0.386,16,22,0.727,8,37,56,28,15,7,13,5,133,56.0,133.0,0,0.6341463414634146,15.0,2022-23,2022-12-26,0022200501
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,6,1,5,240,0,45,93,0.484,14,31,0.452,14,18,0.778,11,30,47,24,22,6,4,4,118,47.0,118.0,0,0.6272727272727273,1.0,2022-23,2022-12-23,0022200485
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,8,1,5,240,0,40,73,0.548,13,31,0.419,20,24,0.833,5,34,47,24,16,7,17,0,113,47.0,113.0,0,0.5871559633027523,10.0,2022-23,2022-12-20,0022200462
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,4,1,5,240,0,57,87,0.655,23,43,0.535,13,16,0.813,4,35,43,38,21,5,13,5,150,43.0,150.0,0,0.7089552238805971,24.0,2022-23,2022-12-18,0022200449
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,11,1,5,240,0,37,92,0.402,17,44,0.386,23,32,0.719,15,35,61,19,13,13,12,2,114,61.0,114.0,0,0.5185185185185185,23.0,2022-23,2022-12-16,0022200434
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,3,8,1,5,265,0,45,91,0.495,18,34,0.529,20,25,0.8,15,33,56,25,25,7,18,5,128,56.0,128.0,1,0.5882352941176471,8.0,2022-23,2022-12-14,0022200418
Chicago,Bulls,1610612741,1,0,1,0,0,0,2,5,1,5,240,0,54,85,0.635,19,34,0.559,17,24,0.708,4,40,49,33,17,8,10,5,144,49.0,144.0,0,0.7016129032258065,29.0,2022-23,2022-12-10,0022200391
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,7,1,5,240,0,45,90,0.5,10,23,0.435,15,17,0.882,6,35,48,29,20,11,19,4,115,48.0,115.0,0,0.5606060606060606,4.0,2022-23,2022-12-07,0022200367
Sacramento,Kings,1610612758,1,0,1,0,0,0,1,8,1,5,240,0,40,86,0.465,13,43,0.302,17,19,0.895,5,41,54,30,17,10,19,2,110,54.0,110.0,0,0.5384615384615384,9.0,2022-23,2022-12-04,0022200350
Golden State,Warriors,1610612744,1,0,1,0,0,0,1,11,1,5,240,0,42,87,0.483,20,50,0.4,15,23,0.652,7,43,61,32,19,2,20,5,119,61.0,119.0,0,0.5606060606060606,8.0,2022-23,2022-12-02,0022200336
Phoenix,Suns,1610612756,1,0,1,0,0,0,1,6,1,5,240,0,49,93,0.527,15,33,0.455,19,21,0.905,10,36,52,22,28,3,14,5,132,52.0,132.0,0,0.5966386554621849,19.0,2022-23,2022-11-30,0022200321
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,4,1,5,240,0,43,93,0.462,6,22,0.273,22,25,0.88,13,37,54,21,17,6,8,3,114,54.0,114.0,0,0.5871559633027523,7.0,2022-23,2022-11-28,0022200306
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,0,9,1,5,265,0,44,95,0.463,7,29,0.241,28,32,0.875,10,40,59,24,21,7,13,5,123,59.0,123.0,0,0.5573770491803278,4.0,2022-23,2022-11-25,0022200281
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,10,1,5,240,0,43,87,0.494,18,42,0.429,14,18,0.778,5,30,45,30,20,9,13,12,118,45.0,118.0,0,0.584,5.0,2022-23,2022-11-23,0022200267
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,2,1,5,240,0,38,77,0.494,12,28,0.429,20,22,0.909,6,35,43,25,25,4,16,7,108,43.0,108.0,1,0.5625,1.0,2022-23,2022-11-18,0022200227
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,0,2,1,5,240,0,48,80,0.6,13,27,0.481,17,21,0.81,5,31,38,33,17,11,16,3,126,38.0,126.0,0,0.6532258064516129,23.0,2022-23,2022-11-13,0022200196
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,8,1,5,240,0,42,80,0.525,9,28,0.321,18,22,0.818,9,40,57,30,21,7,22,7,111,57.0,111.0,0,0.5853658536585366,14.0,2022-23,2022-11-07,0022200151
Toronto,Raptors,1610612761,1,0,1,0,0,0,0,10,1,5,240,0,44,103,0.427,10,37,0.27,15,20,0.75,23,29,62,28,16,11,9,10,113,62.0,113.0,0,0.6153846153846154,9.0,2022-23,2022-11-06,0022200141
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,9,1,5,240,0,38,88,0.432,14,31,0.452,16,18,0.889,11,40,60,28,18,6,20,9,106,60.0,106.0,0,0.528,18.0,2022-23,2022-11-02,0022200111
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,6,1,5,240,0,39,89,0.438,12,30,0.4,18,21,0.857,11,33,50,20,13,8,10,4,108,50.0,108.0,0,0.5462962962962963,9.0,2022-23,2022-11-01,0022200103
