,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022200012,57,203999,Nikola Jokic,1610612743,Denver Nuggets,1,7,30,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20221019,UTA,DEN
1,Shot Chart Detail,0022200012,67,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,31,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,28,64,1,1,20221019,UTA,DEN
2,Shot Chart Detail,0022200012,130,203999,Nikola Jokic,1610612743,Denver Nuggets,1,2,36,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,26,1,1,20221019,UTA,DEN
3,Shot Chart Detail,0022200012,241,203999,Nikola Jokic,1610612743,Denver Nuggets,2,7,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-6,1,1,20221019,UTA,DEN
4,Shot Chart Detail,0022200012,272,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,37,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,1,20221019,UTA,DEN
5,Shot Chart Detail,0022200012,281,203999,Nikola Jokic,1610612743,Denver Nuggets,2,5,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,26,1,1,20221019,UTA,DEN
6,Shot Chart Detail,0022200012,295,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,66,90,1,0,20221019,UTA,DEN
7,Shot Chart Detail,0022200012,365,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,28,1,1,20221019,UTA,DEN
8,Shot Chart Detail,0022200012,376,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,48,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,26,1,1,20221019,UTA,DEN
9,Shot Chart Detail,0022200012,403,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,221,76,1,0,20221019,UTA,DEN
10,Shot Chart Detail,0022200012,435,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-55,257,1,0,20221019,UTA,DEN
11,Shot Chart Detail,0022200012,448,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,43,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,26,1,1,20221019,UTA,DEN
12,Shot Chart Detail,0022200012,462,203999,Nikola Jokic,1610612743,Denver Nuggets,3,4,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221019,UTA,DEN
13,Shot Chart Detail,0022200012,480,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,262,1,1,20221019,UTA,DEN
14,Shot Chart Detail,0022200012,609,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,56,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,27,46,1,0,20221019,UTA,DEN
15,Shot Chart Detail,0022200012,618,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,35,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,39,76,1,1,20221019,UTA,DEN
16,Shot Chart Detail,0022200012,628,203999,Nikola Jokic,1610612743,Denver Nuggets,4,4,29,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-39,81,1,0,20221019,UTA,DEN
17,Shot Chart Detail,0022200026,11,203999,Nikola Jokic,1610612743,Denver Nuggets,1,11,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,42,1,1,20221021,GSW,DEN
18,Shot Chart Detail,0022200026,42,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,28,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221021,GSW,DEN
19,Shot Chart Detail,0022200026,76,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,204,1,0,20221021,GSW,DEN
20,Shot Chart Detail,0022200026,78,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,44,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,64,1,0,20221021,GSW,DEN
21,Shot Chart Detail,0022200026,120,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,20,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,36,62,1,0,20221021,GSW,DEN
22,Shot Chart Detail,0022200026,122,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,10,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,63,1,1,20221021,GSW,DEN
23,Shot Chart Detail,0022200026,291,203999,Nikola Jokic,1610612743,Denver Nuggets,2,3,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,3,1,1,20221021,GSW,DEN
24,Shot Chart Detail,0022200026,387,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,226,1,1,20221021,GSW,DEN
25,Shot Chart Detail,0022200026,393,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,6,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,20,1,0,20221021,GSW,DEN
26,Shot Chart Detail,0022200026,439,203999,Nikola Jokic,1610612743,Denver Nuggets,3,4,11,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,26,1,0,20221021,GSW,DEN
27,Shot Chart Detail,0022200026,602,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,9,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,27,1,0,20221021,GSW,DEN
28,Shot Chart Detail,0022200026,610,203999,Nikola Jokic,1610612743,Denver Nuggets,4,4,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,39,1,1,20221021,GSW,DEN
29,Shot Chart Detail,0022200026,623,203999,Nikola Jokic,1610612743,Denver Nuggets,4,3,7,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,33,1,1,20221021,GSW,DEN
30,Shot Chart Detail,0022200035,86,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20221022,DEN,OKC
31,Shot Chart Detail,0022200035,250,203999,Nikola Jokic,1610612743,Denver Nuggets,2,7,14,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,47,1,1,20221022,DEN,OKC
32,Shot Chart Detail,0022200035,358,203999,Nikola Jokic,1610612743,Denver Nuggets,2,0,2,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-15,57,1,0,20221022,DEN,OKC
33,Shot Chart Detail,0022200035,383,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,29,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,50,1,0,20221022,DEN,OKC
34,Shot Chart Detail,0022200035,406,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,21,1,1,20221022,DEN,OKC
35,Shot Chart Detail,0022200035,455,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,28,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,20,1,0,20221022,DEN,OKC
36,Shot Chart Detail,0022200035,506,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,43,245,1,1,20221022,DEN,OKC
37,Shot Chart Detail,0022200035,510,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-28,55,1,1,20221022,DEN,OKC
38,Shot Chart Detail,0022200035,693,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,41,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,51,1,0,20221022,DEN,OKC
39,Shot Chart Detail,0022200035,708,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,20,1,1,20221022,DEN,OKC
40,Shot Chart Detail,0022200051,223,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20221024,POR,DEN
41,Shot Chart Detail,0022200051,248,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,33,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,31,1,1,20221024,POR,DEN
42,Shot Chart Detail,0022200051,367,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,33,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,42,1,0,20221024,POR,DEN
43,Shot Chart Detail,0022200051,545,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,59,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,1,20221024,POR,DEN
44,Shot Chart Detail,0022200064,27,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,48,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,53,1,1,20221026,DEN,LAL
45,Shot Chart Detail,0022200064,43,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20221026,DEN,LAL
46,Shot Chart Detail,0022200064,78,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,13,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,30,1,0,20221026,DEN,LAL
47,Shot Chart Detail,0022200064,130,203999,Nikola Jokic,1610612743,Denver Nuggets,1,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,75,251,1,0,20221026,DEN,LAL
48,Shot Chart Detail,0022200064,134,203999,Nikola Jokic,1610612743,Denver Nuggets,1,0,59,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,15,1,1,20221026,DEN,LAL
49,Shot Chart Detail,0022200064,238,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-22,80,1,1,20221026,DEN,LAL
50,Shot Chart Detail,0022200064,256,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,9,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,25,1,1,20221026,DEN,LAL
51,Shot Chart Detail,0022200064,305,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,108,243,1,0,20221026,DEN,LAL
52,Shot Chart Detail,0022200064,350,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,13,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,21,1,1,20221026,DEN,LAL
53,Shot Chart Detail,0022200064,363,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20221026,DEN,LAL
54,Shot Chart Detail,0022200064,379,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,53,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,53,1,1,20221026,DEN,LAL
55,Shot Chart Detail,0022200064,383,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20221026,DEN,LAL
56,Shot Chart Detail,0022200064,414,203999,Nikola Jokic,1610612743,Denver Nuggets,3,3,58,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0,90,1,1,20221026,DEN,LAL
57,Shot Chart Detail,0022200064,443,203999,Nikola Jokic,1610612743,Denver Nuggets,3,2,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,254,1,0,20221026,DEN,LAL
58,Shot Chart Detail,0022200064,534,203999,Nikola Jokic,1610612743,Denver Nuggets,4,9,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221026,DEN,LAL
59,Shot Chart Detail,0022200064,587,203999,Nikola Jokic,1610612743,Denver Nuggets,4,5,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-120,238,1,0,20221026,DEN,LAL
60,Shot Chart Detail,0022200064,612,203999,Nikola Jokic,1610612743,Denver Nuggets,4,3,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,26,172,1,1,20221026,DEN,LAL
61,Shot Chart Detail,0022200078,59,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,248,1,0,20221028,DEN,UTA
62,Shot Chart Detail,0022200078,65,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,58,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,10,1,1,20221028,DEN,UTA
63,Shot Chart Detail,0022200078,102,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,25,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,48,50,1,0,20221028,DEN,UTA
64,Shot Chart Detail,0022200078,160,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,24,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,0,20221028,DEN,UTA
65,Shot Chart Detail,0022200078,282,203999,Nikola Jokic,1610612743,Denver Nuggets,2,4,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,169,35,1,1,20221028,DEN,UTA
66,Shot Chart Detail,0022200078,304,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,215,1,0,20221028,DEN,UTA
67,Shot Chart Detail,0022200078,310,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,15,1,0,20221028,DEN,UTA
68,Shot Chart Detail,0022200078,361,203999,Nikola Jokic,1610612743,Denver Nuggets,3,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,236,1,0,20221028,DEN,UTA
69,Shot Chart Detail,0022200078,370,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,5,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,20,1,1,20221028,DEN,UTA
70,Shot Chart Detail,0022200078,387,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,242,1,0,20221028,DEN,UTA
71,Shot Chart Detail,0022200095,26,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,248,1,0,20221030,LAL,DEN
72,Shot Chart Detail,0022200095,34,203999,Nikola Jokic,1610612743,Denver Nuggets,1,9,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,7,1,1,20221030,LAL,DEN
73,Shot Chart Detail,0022200095,48,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,211,1,0,20221030,LAL,DEN
74,Shot Chart Detail,0022200095,56,203999,Nikola Jokic,1610612743,Denver Nuggets,1,7,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,22,1,1,20221030,LAL,DEN
75,Shot Chart Detail,0022200095,73,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,246,1,1,20221030,LAL,DEN
76,Shot Chart Detail,0022200095,98,203999,Nikola Jokic,1610612743,Denver Nuggets,1,4,40,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,1,20221030,LAL,DEN
77,Shot Chart Detail,0022200095,135,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,5,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,0,20221030,LAL,DEN
78,Shot Chart Detail,0022200095,277,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,5,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,5,1,0,20221030,LAL,DEN
79,Shot Chart Detail,0022200095,349,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,5,1,0,20221030,LAL,DEN
80,Shot Chart Detail,0022200095,379,203999,Nikola Jokic,1610612743,Denver Nuggets,3,11,43,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,34,1,1,20221030,LAL,DEN
81,Shot Chart Detail,0022200095,400,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,53,1,0,20221030,LAL,DEN
82,Shot Chart Detail,0022200095,586,203999,Nikola Jokic,1610612743,Denver Nuggets,4,8,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,229,84,1,0,20221030,LAL,DEN
83,Shot Chart Detail,0022200095,595,203999,Nikola Jokic,1610612743,Denver Nuggets,4,6,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,55,1,1,20221030,LAL,DEN
84,Shot Chart Detail,0022200095,636,203999,Nikola Jokic,1610612743,Denver Nuggets,4,4,1,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221030,LAL,DEN
85,Shot Chart Detail,0022200095,654,203999,Nikola Jokic,1610612743,Denver Nuggets,4,2,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,11,251,1,0,20221030,LAL,DEN
86,Shot Chart Detail,0022200095,678,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,4,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,64,1,1,20221030,LAL,DEN
87,Shot Chart Detail,0022200119,60,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,6,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-40,92,1,0,20221103,OKC,DEN
88,Shot Chart Detail,0022200119,289,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,32,1,1,20221103,OKC,DEN
89,Shot Chart Detail,0022200119,351,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,46,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-11,108,1,1,20221103,OKC,DEN
90,Shot Chart Detail,0022200119,364,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,69,74,1,0,20221103,OKC,DEN
91,Shot Chart Detail,0022200119,368,203999,Nikola Jokic,1610612743,Denver Nuggets,3,7,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20221103,OKC,DEN
92,Shot Chart Detail,0022200119,386,203999,Nikola Jokic,1610612743,Denver Nuggets,3,6,36,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,69,74,1,1,20221103,OKC,DEN
93,Shot Chart Detail,0022200119,541,203999,Nikola Jokic,1610612743,Denver Nuggets,4,8,2,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-25,135,1,1,20221103,OKC,DEN
94,Shot Chart Detail,0022200119,590,203999,Nikola Jokic,1610612743,Denver Nuggets,4,4,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,4,1,1,20221103,OKC,DEN
95,Shot Chart Detail,0022200119,627,203999,Nikola Jokic,1610612743,Denver Nuggets,4,1,7,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-58,108,1,0,20221103,OKC,DEN
96,Shot Chart Detail,0022200138,34,203999,Nikola Jokic,1610612743,Denver Nuggets,1,8,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,1,1,1,20221105,DEN,SAS
97,Shot Chart Detail,0022200138,80,203999,Nikola Jokic,1610612743,Denver Nuggets,1,3,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,28,1,1,20221105,DEN,SAS
98,Shot Chart Detail,0022200138,97,203999,Nikola Jokic,1610612743,Denver Nuggets,1,2,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,15,1,0,20221105,DEN,SAS
99,Shot Chart Detail,0022200138,268,203999,Nikola Jokic,1610612743,Denver Nuggets,2,2,31,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,1,20221105,DEN,SAS
100,Shot Chart Detail,0022200138,284,203999,Nikola Jokic,1610612743,Denver Nuggets,2,1,15,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,16,1,1,20221105,DEN,SAS
101,Shot Chart Detail,0022200138,295,203999,Nikola Jokic,1610612743,Denver Nuggets,2,0,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,16,1,1,20221105,DEN,SAS
102,Shot Chart Detail,0022200138,342,203999,Nikola Jokic,1610612743,Denver Nuggets,3,9,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4,50,1,1,20221105,DEN,SAS
103,Shot Chart Detail,0022200138,350,203999,Nikola Jokic,1610612743,Denver Nuggets,3,8,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,1,20221105,DEN,SAS
104,Shot Chart Detail,0022200138,381,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,256,1,1,20221105,DEN,SAS
105,Shot Chart Detail,0022200138,396,203999,Nikola Jokic,1610612743,Denver Nuggets,3,5,14,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-13,55,1,1,20221105,DEN,SAS
106,Shot Chart Detail,0022200154,19,203999,Nikola Jokic,1610612743,Denver Nuggets,1,10,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,29,1,1,20221107,SAS,DEN
107,Shot Chart Detail,0022200154,60,203999,Nikola Jokic,1610612743,Denver Nuggets,1,7,22,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-30,86,1,0,20221107,SAS,DEN
108,Shot Chart Detail,0022200154,70,203999,Nikola Jokic,1610612743,Denver Nuggets,1,6,39,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,51,1,0,20221107,SAS,DEN
109,Shot Chart Detail,0022200154,78,203999,Nikola Jokic,1610612743,Denver Nuggets,1,5,33,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20221107,SAS,DEN
110,Shot Chart Detail,0022200154,263,203999,Nikola Jokic,1610612743,Denver Nuggets,2,6,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,10,1,0,20221107,SAS,DEN
