,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
139,Shot Chart Detail,0042200402,46,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,7,47,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-6,1,1,20230604,DEN,MIA
140,Shot Chart Detail,0042200402,61,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,6,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-134,167,1,0,20230604,DEN,MIA
141,Shot Chart Detail,0042200402,272,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,2,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,110,239,1,0,20230604,DEN,MIA
142,Shot Chart Detail,0042200402,588,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,4,1,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,252,1,0,20230604,DEN,MIA
143,Shot Chart Detail,0042200403,23,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,10,6,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,221,90,1,0,20230607,MIA,DEN
144,Shot Chart Detail,0042200403,265,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,2,2,49,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-200,180,1,0,20230607,MIA,DEN
145,Shot Chart Detail,0042200403,344,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,10,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,197,178,1,0,20230607,MIA,DEN
146,Shot Chart Detail,0042200403,429,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,1,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-119,174,1,1,20230607,MIA,DEN
147,Shot Chart Detail,0042200404,26,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,8,59,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,47,1,1,20230609,MIA,DEN
148,Shot Chart Detail,0042200404,114,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,267,1,0,20230609,MIA,DEN
149,Shot Chart Detail,0042200404,415,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,3,36,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,241,103,1,0,20230609,MIA,DEN
150,Shot Chart Detail,0042200404,539,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,4,5,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,243,116,1,0,20230609,MIA,DEN
151,Shot Chart Detail,0042200404,581,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,4,1,49,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,219,153,1,1,20230609,MIA,DEN
152,Shot Chart Detail,0042200405,25,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,10,0,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,50,137,1,1,20230612,DEN,MIA
153,Shot Chart Detail,0042200405,39,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,8,40,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,39,1,0,20230612,DEN,MIA
154,Shot Chart Detail,0042200405,43,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,8,15,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-56,74,1,1,20230612,DEN,MIA
155,Shot Chart Detail,0042200405,98,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,1,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-109,243,1,0,20230612,DEN,MIA
156,Shot Chart Detail,0042200405,262,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,2,6,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-167,22,1,1,20230612,DEN,MIA
157,Shot Chart Detail,0042200405,330,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,2,0,51,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20230612,DEN,MIA
158,Shot Chart Detail,0042200405,426,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,4,29,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,221,1,0,20230612,DEN,MIA
159,Shot Chart Detail,0042200405,450,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,3,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,22,1,0,20230612,DEN,MIA
160,Shot Chart Detail,0042200405,454,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,3,2,48,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,9,1,0,20230612,DEN,MIA
161,Shot Chart Detail,0042200405,590,203484,Kentavious Caldwell-Pope,1610612743,Denver Nuggets,4,4,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,195,1,1,20230612,DEN,MIA
